x1,y1,x2,y2,bpr
7714000,2256000,7724000,2276000,1
7714000,2276000,7724000,2294000,1
7714000,2294000,7724000,2320000,1
7714000,2320000,7724000,2400000,1
7714000,2400000,7724000,2501800,1
7714000,2501800,7724000,2547840,1
7714000,2547840,7724000,2559998,1
7714000,2559998,7724000,2562000,1
7714000,2562000,7724000,2566000,1
7714000,2566000,7724000,2639998,1
7714000,2639998,7724000,2640000,1
7714000,2640000,7724000,2719998,1
7714000,2719998,7724000,2720000,1
7714000,2720000,7724000,2761998,1
7714000,2761998,7724000,2762000,1
7714000,2762000,7724000,2763998,1
7714000,2763998,7724000,2764000,1
7714000,2764000,7724000,2772000,1
7714000,2772000,7724000,2799998,1
7714000,2799998,7724000,2800000,1
7714000,2800000,7724000,2860000,1
7714000,2860000,7724000,2864000,1
7714000,2864000,7724000,2867600,1
7714000,2867600,7724000,2879998,1
7714000,2879998,7724000,2880000,1
7714000,2880000,7724000,2892840,1
7714000,2892840,7724000,2896000,1
7714000,2896000,7724000,2908000,1
7714000,2908000,7724000,2943998,1
7714000,2943998,7724000,2944000,1
7714000,2944000,7724000,2956000,0
7714000,2956000,7724000,2959998,0
7714000,2959998,7724000,3039998,1
7714000,3039998,7724000,3040000,1
7714000,3040000,7724000,3119998,1
7714000,3119998,7724000,3120000,1
7714000,3120000,7724000,3146000,1
7714000,3146000,7724000,3154000,1
7714000,3154000,7724000,3199998,1
7714000,3199998,7724000,3200000,1
7714000,3200000,7724000,3253998,1
7714000,3253998,7724000,3254000,1
7714000,3254000,7724000,3260000,1
7714000,3260000,7724000,3264000,1
7714000,3264000,7724000,3266000,1
7714000,3266000,7724000,3268000,1
7714000,3268000,7724000,3276000,1
7714000,3276000,7724000,3279998,1
7714000,3279998,7724000,3280000,1
7714000,3280000,7724000,3286000,1
7714000,3286000,7724000,3332000,1
7714000,3332000,7724000,3340000,1
7714000,3340000,7724000,3359998,1
7714000,3359998,7724000,3396000,1
7714000,3396000,7724000,3408000,1
7714000,3408000,7724000,3439998,1
7714000,3439998,7724000,3440000,1
7714000,3440000,7724000,3506000,1
7714000,3506000,7724000,3512000,1
7714000,3512000,7724000,3519998,1
7714000,3519998,7724000,3520000,1
7714000,3520000,7724000,3545840,1
7714000,3545840,7724000,3588000,1
7714000,3588000,7724000,3599998,1
7714000,3599998,7724000,3600000,1
7714000,3600000,7724000,3638160,1
7714000,3638160,7724000,3645998,1
7714000,3645998,7724000,3646000,1
7714000,3646000,7724000,3674000,1
7714000,3674000,7724000,3679998,1
7714000,3679998,7724000,3680000,1
7714000,3680000,7724000,3759998,1
7714000,3759998,7724000,3760000,1
7714000,3760000,7724000,3839998,1
7714000,3839998,7724000,3840000,1
7714000,3840000,7724000,3919998,1
7714000,3919998,7724000,3920000,1
7714000,3920000,7724000,3961998,1
7714000,3961998,7724000,3962000,1
7714000,3962000,7724000,3990000,1
7714000,3990000,7724000,3999998,1
7714000,3999998,7724000,4000000,1
7714000,4000000,7724000,4079998,1
7714000,4079998,7724000,4080000,1
7714000,4080000,7724000,4084000,1
7714000,4084000,7724000,4096000,1
7714000,4096000,7724000,4136000,1
7714000,4136000,7724000,4159998,1
7714000,4159998,7724000,4160000,1
7714000,4160000,7724000,4234000,1
7714000,4234000,7724000,4239998,1
7714000,4239998,7724000,4240000,1
7714000,4240000,7724000,4256000,1
7714000,4256000,7724000,4269040,1
7714000,4269040,7724000,4319998,1
7714000,4319998,7724000,4320000,1
7714000,4320000,7724000,4399998,1
7714000,4399998,7724000,4400000,1
7714000,4400000,7724000,4476000,1
7714000,4476000,7724000,4479998,1
7714000,4479998,7724000,4480000,1
7714000,4480000,7724000,4496000,1
7714000,4496000,7724000,4500000,1
7714000,4500000,7724000,4508000,1
7714000,4508000,7724000,4522000,1
7714000,4522000,7724000,4560000,1
7714000,4560000,7724000,4639998,1
7714000,4639998,7724000,4640000,1
7714000,4640000,7724000,4719998,1
7714000,4719998,7724000,4720000,1
7714000,4720000,7724000,4794000,1
7714000,4794000,7724000,4798000,0
7714000,4798000,7724000,4798240,0
7714000,4798240,7724000,4800000,0
7714000,4800000,7724000,4812000,0
7714000,4812000,7724000,4818000,0
7714000,4818000,7724000,4828000,0
7714000,4828000,7724000,4836000,0
7714000,4836000,7724000,4879998,0
7714000,4879998,7724000,4880000,0
7714000,4880000,7724000,4883998,0
7714000,4883998,7724000,4884000,0
7714000,4884000,7724000,4886160,0
7714000,4886160,7724000,4891998,0
7714000,4891998,7724000,4892000,0
7714000,4892000,7724000,4894000,0
7714000,4894000,7724000,4898000,0
7714000,4898000,7724000,4900000,2
7714000,4900000,7724000,4902000,2
7714000,4902000,7724000,4959998,2
7714000,4959998,7724000,4960000,2
7714000,4960000,7724000,4996000,2
7714000,4996000,7724000,5039998,2
7714000,5039998,7724000,5040000,2
7714000,5040000,7724000,5097998,2
7714000,5097998,7724000,5098000,2
7714000,5098000,7724000,5119998,2
7714000,5119998,7724000,5120000,2
7714000,5120000,7724000,5160000,2
7714000,5160000,7724000,5165998,2
7714000,5165998,7724000,5166000,2
7714000,5166000,7724000,5184000,2
7714000,5184000,7724000,5190000,2
7714000,5190000,7724000,5191840,2
7714000,5191840,7724000,5194000,2
7714000,5194000,7724000,5200000,2
7714000,5200000,7724000,5218000,2
7714000,5218000,7724000,5228000,2
7714000,5228000,7724000,5280000,2
7714000,5280000,7724000,5346000,2
7714000,5346000,7724000,5360000,2
7714000,5360000,7724000,5440000,2
7714000,5440000,7724000,5492000,2
7714000,5492000,7724000,5494000,2
7714000,5494000,7724000,5498000,2
7714000,5498000,7724000,5520000,2
7714000,5520000,7724000,5600000,2
7714000,5600000,7724000,5680000,2
7714000,5680000,7724000,5760000,2
7714000,5760000,7724000,5820000,2
7714000,5820000,7724000,5822000,2
7714000,5822000,7724000,5826000,2
7714000,5826000,7724000,5840000,2
7714000,5840000,7724000,5919998,2
7714000,5919998,7724000,5920000,2
7714000,5920000,7724000,5942000,2
7714000,5942000,7724000,5987998,2
7714000,5987998,7724000,5988000,2
7714000,5988000,7724000,5994000,2
7714000,5994000,7724000,5999998,2
7714000,5999998,7724000,6010000,2
7714000,6010000,7724000,6012000,2
7714000,6012000,7724000,6016000,2
7714000,6016000,7724000,6018000,2
7714000,6018000,7724000,6038000,2
7714000,6038000,7724000,6046000,2
7714000,6046000,7724000,6058000,2
7714000,6058000,7724000,6060000,2
7714000,6060000,7724000,6084000,2
7714000,6084000,7724000,6096000,2
7714000,6096000,7724000,6100000,2
7714000,6100000,7724000,6116000,0
7714000,6116000,7724000,6138000,0
7714000,6138000,7724000,6159998,0
7714000,6159998,7724000,6184000,2
7714000,6184000,7724000,6233998,2
7714000,6233998,7724000,6234000,2
7714000,6234000,7724000,6234160,2
7714000,6234160,7724000,6237998,2
7714000,6237998,7724000,6238000,2
7714000,6238000,7724000,6239400,0
7724000,0,7726000,1800,0
7724000,1800,7726000,2000,2
7724000,2000,7726000,100000,2
7724000,100000,7726000,112000,0
7724000,112000,7726000,144000,0
7724000,144000,7726000,154000,0
7724000,154000,7726000,161800,0
7724000,161800,7726000,162160,0
7724000,162160,7726000,166000,0
7724000,166000,7726000,191800,0
7724000,191800,7726000,218000,0
7724000,218000,7726000,239998,0
7724000,239998,7726000,399998,1
7724000,399998,7726000,480000,1
7724000,480000,7726000,559998,1
7724000,559998,7726000,560000,1
7724000,560000,7726000,640000,1
7724000,640000,7726000,1360000,1
7724000,1360000,7726000,1440000,1
7724000,1440000,7726000,1520000,1
7724000,1520000,7726000,1760000,1
7724000,1760000,7726000,1761800,1
7724000,1761800,7726000,1840000,1
7724000,1840000,7726000,1920000,1
7724000,1920000,7726000,2000000,1
7724000,2000000,7726000,2079999,1
7724000,2079999,7726000,2080000,1
7724000,2080000,7726000,2160000,1
7724000,2160000,7726000,2239998,1
7724000,2239998,7726000,2240000,1
7724000,2240000,7726000,2249998,1
7724000,2249998,7726000,2250000,1
7724000,2250000,7726000,2256000,1
7724000,2256000,7726000,2276000,1
7724000,2276000,7726000,2294000,1
7724000,2294000,7726000,2320000,1
7724000,2320000,7726000,2400000,1
7724000,2400000,7726000,2501800,1
7724000,2501800,7726000,2547840,1
7724000,2547840,7726000,2559998,1
7724000,2559998,7726000,2562000,1
7724000,2562000,7726000,2566000,1
7724000,2566000,7726000,2639998,1
7724000,2639998,7726000,2640000,1
7724000,2640000,7726000,2719998,1
7724000,2719998,7726000,2720000,1
7724000,2720000,7726000,2761998,1
7724000,2761998,7726000,2762000,1
7724000,2762000,7726000,2763998,1
7724000,2763998,7726000,2764000,1
7724000,2764000,7726000,2772000,1
7724000,2772000,7726000,2799998,1
7724000,2799998,7726000,2800000,1
7724000,2800000,7726000,2860000,1
7724000,2860000,7726000,2864000,1
7724000,2864000,7726000,2867600,1
7724000,2867600,7726000,2879998,1
7724000,2879998,7726000,2880000,1
7724000,2880000,7726000,2892840,1
7724000,2892840,7726000,2896000,1
7724000,2896000,7726000,2908000,1
7724000,2908000,7726000,2943998,1
7724000,2943998,7726000,2944000,1
7724000,2944000,7726000,2956000,0
7724000,2956000,7726000,2959998,0
7724000,2959998,7726000,3039998,1
7724000,3039998,7726000,3040000,1
7724000,3040000,7726000,3119998,1
7724000,3119998,7726000,3120000,1
7724000,3120000,7726000,3146000,1
7724000,3146000,7726000,3154000,1
7724000,3154000,7726000,3199998,1
7724000,3199998,7726000,3200000,1
7724000,3200000,7726000,3253998,1
7724000,3253998,7726000,3254000,1
7724000,3254000,7726000,3260000,1
7724000,3260000,7726000,3264000,1
7724000,3264000,7726000,3266000,1
7724000,3266000,7726000,3268000,1
7724000,3268000,7726000,3276000,1
7724000,3276000,7726000,3279998,1
7724000,3279998,7726000,3280000,1
7724000,3280000,7726000,3286000,1
7724000,3286000,7726000,3332000,1
7724000,3332000,7726000,3340000,1
7724000,3340000,7726000,3359998,1
7724000,3359998,7726000,3396000,1
7724000,3396000,7726000,3408000,1
7724000,3408000,7726000,3439998,1
7724000,3439998,7726000,3440000,1
7724000,3440000,7726000,3506000,1
7724000,3506000,7726000,3512000,1
7724000,3512000,7726000,3519998,1
7724000,3519998,7726000,3520000,1
7724000,3520000,7726000,3545840,1
7724000,3545840,7726000,3588000,1
7724000,3588000,7726000,3599998,1
7724000,3599998,7726000,3600000,1
7724000,3600000,7726000,3638160,1
7724000,3638160,7726000,3645998,1
7724000,3645998,7726000,3646000,1
7724000,3646000,7726000,3674000,1
7724000,3674000,7726000,3679998,1
7724000,3679998,7726000,3680000,1
7724000,3680000,7726000,3759998,1
7724000,3759998,7726000,3760000,1
7724000,3760000,7726000,3839998,1
7724000,3839998,7726000,3840000,1
7724000,3840000,7726000,3919998,1
7724000,3919998,7726000,3920000,1
7724000,3920000,7726000,3961998,1
7724000,3961998,7726000,3962000,1
7724000,3962000,7726000,3990000,1
7724000,3990000,7726000,3999998,1
7724000,3999998,7726000,4000000,1
7724000,4000000,7726000,4079998,1
7724000,4079998,7726000,4080000,1
7724000,4080000,7726000,4084000,1
7724000,4084000,7726000,4096000,1
7724000,4096000,7726000,4136000,1
7724000,4136000,7726000,4159998,1
7724000,4159998,7726000,4160000,1
7724000,4160000,7726000,4234000,1
7724000,4234000,7726000,4239998,1
7724000,4239998,7726000,4240000,1
7724000,4240000,7726000,4256000,1
7724000,4256000,7726000,4269040,1
7724000,4269040,7726000,4319998,1
7724000,4319998,7726000,4320000,1
7724000,4320000,7726000,4399998,1
7724000,4399998,7726000,4400000,1
7724000,4400000,7726000,4476000,1
7724000,4476000,7726000,4479998,1
7724000,4479998,7726000,4480000,1
7724000,4480000,7726000,4496000,1
7724000,4496000,7726000,4500000,1
7724000,4500000,7726000,4508000,1
7724000,4508000,7726000,4522000,1
7724000,4522000,7726000,4560000,1
7724000,4560000,7726000,4639998,1
7724000,4639998,7726000,4640000,1
7724000,4640000,7726000,4719998,1
7724000,4719998,7726000,4720000,1
7724000,4720000,7726000,4794000,1
7724000,4794000,7726000,4798000,0
7724000,4798000,7726000,4798240,0
7724000,4798240,7726000,4800000,0
7724000,4800000,7726000,4812000,0
7724000,4812000,7726000,4818000,0
7724000,4818000,7726000,4828000,0
7724000,4828000,7726000,4836000,0
7724000,4836000,7726000,4879998,0
7724000,4879998,7726000,4880000,0
7724000,4880000,7726000,4883998,0
7724000,4883998,7726000,4884000,0
7724000,4884000,7726000,4886160,0
7724000,4886160,7726000,4891998,0
7724000,4891998,7726000,4892000,0
7724000,4892000,7726000,4894000,0
7724000,4894000,7726000,4898000,0
7724000,4898000,7726000,4900000,2
7724000,4900000,7726000,4902000,2
7724000,4902000,7726000,4959998,2
7724000,4959998,7726000,4960000,2
7724000,4960000,7726000,4996000,2
7724000,4996000,7726000,5039998,2
7724000,5039998,7726000,5040000,2
7724000,5040000,7726000,5097998,2
7724000,5097998,7726000,5098000,2
7724000,5098000,7726000,5119998,2
7724000,5119998,7726000,5120000,2
7724000,5120000,7726000,5160000,2
7724000,5160000,7726000,5165998,2
7724000,5165998,7726000,5166000,2
7724000,5166000,7726000,5184000,2
7724000,5184000,7726000,5190000,2
7724000,5190000,7726000,5191840,2
7724000,5191840,7726000,5194000,2
7724000,5194000,7726000,5200000,2
7724000,5200000,7726000,5218000,2
7724000,5218000,7726000,5228000,2
7724000,5228000,7726000,5280000,2
7724000,5280000,7726000,5346000,2
7724000,5346000,7726000,5360000,2
7724000,5360000,7726000,5440000,2
7724000,5440000,7726000,5492000,2
7724000,5492000,7726000,5494000,2
7724000,5494000,7726000,5498000,2
7724000,5498000,7726000,5520000,2
7724000,5520000,7726000,5600000,2
7724000,5600000,7726000,5680000,2
7724000,5680000,7726000,5760000,2
7724000,5760000,7726000,5820000,2
7724000,5820000,7726000,5822000,2
7724000,5822000,7726000,5826000,2
7724000,5826000,7726000,5840000,2
7724000,5840000,7726000,5919998,2
7724000,5919998,7726000,5920000,2
7724000,5920000,7726000,5942000,2
7724000,5942000,7726000,5987998,2
7724000,5987998,7726000,5988000,2
7724000,5988000,7726000,5994000,2
7724000,5994000,7726000,5999998,2
7724000,5999998,7726000,6010000,2
7724000,6010000,7726000,6012000,2
7724000,6012000,7726000,6016000,2
7724000,6016000,7726000,6018000,2
7724000,6018000,7726000,6038000,2
7724000,6038000,7726000,6046000,2
7724000,6046000,7726000,6058000,2
7724000,6058000,7726000,6060000,2
7724000,6060000,7726000,6084000,2
7724000,6084000,7726000,6096000,2
7724000,6096000,7726000,6100000,2
7724000,6100000,7726000,6116000,0
7724000,6116000,7726000,6138000,0
7724000,6138000,7726000,6159998,0
7724000,6159998,7726000,6184000,2
7724000,6184000,7726000,6233998,2
7724000,6233998,7726000,6234000,2
7724000,6234000,7726000,6234160,2
7724000,6234160,7726000,6237998,2
7724000,6237998,7726000,6238000,2
7724000,6238000,7726000,6239400,0
7726000,0,7756000,1800,0
7726000,1800,7756000,2000,2
7726000,2000,7756000,100000,2
7726000,100000,7756000,112000,0
7726000,112000,7756000,144000,0
7726000,144000,7756000,154000,0
7726000,154000,7756000,161800,0
7726000,161800,7756000,162160,0
7726000,162160,7756000,166000,0
7726000,166000,7756000,191800,0
7726000,191800,7756000,218000,0
7726000,218000,7756000,239998,0
7726000,239998,7756000,399998,1
7726000,399998,7756000,480000,1
7726000,480000,7756000,559998,1
7726000,559998,7756000,560000,1
7726000,560000,7756000,640000,1
7726000,640000,7756000,1360000,1
7726000,1360000,7756000,1440000,1
7726000,1440000,7756000,1520000,1
7726000,1520000,7756000,1760000,1
7726000,1760000,7756000,1761800,1
7726000,1761800,7756000,1840000,1
7726000,1840000,7756000,1920000,1
7726000,1920000,7756000,2000000,1
7726000,2000000,7756000,2079999,1
7726000,2079999,7756000,2080000,1
7726000,2080000,7756000,2160000,1
7726000,2160000,7756000,2239998,1
7726000,2239998,7756000,2240000,1
7726000,2240000,7756000,2249998,1
7726000,2249998,7756000,2250000,1
7726000,2250000,7756000,2256000,1
7726000,2256000,7756000,2276000,1
7726000,2276000,7756000,2294000,1
7726000,2294000,7756000,2320000,1
7726000,2320000,7756000,2400000,1
7726000,2400000,7756000,2501800,1
7726000,2501800,7756000,2547840,1
7726000,2547840,7756000,2559998,1
7726000,2559998,7756000,2562000,1
7726000,2562000,7756000,2566000,1
7726000,2566000,7756000,2639998,1
7726000,2639998,7756000,2640000,1
7726000,2640000,7756000,2719998,1
7726000,2719998,7756000,2720000,1
7726000,2720000,7756000,2761998,1
7726000,2761998,7756000,2762000,1
7726000,2762000,7756000,2763998,1
7726000,2763998,7756000,2764000,1
7726000,2764000,7756000,2772000,1
7726000,2772000,7756000,2799998,1
7726000,2799998,7756000,2800000,1
7726000,2800000,7756000,2860000,1
7726000,2860000,7756000,2864000,1
7726000,2864000,7756000,2867600,1
7726000,2867600,7756000,2879998,1
7726000,2879998,7756000,2880000,1
7726000,2880000,7756000,2892840,1
7726000,2892840,7756000,2896000,1
7726000,2896000,7756000,2908000,1
7726000,2908000,7756000,2943998,1
7726000,2943998,7756000,2944000,1
7726000,2944000,7756000,2956000,0
7726000,2956000,7756000,2959998,0
7726000,2959998,7756000,3039998,1
7726000,3039998,7756000,3040000,1
7726000,3040000,7756000,3119998,1
7726000,3119998,7756000,3120000,1
7726000,3120000,7756000,3146000,1
7726000,3146000,7756000,3154000,1
7726000,3154000,7756000,3199998,1
7726000,3199998,7756000,3200000,1
7726000,3200000,7756000,3253998,1
7726000,3253998,7756000,3254000,1
7726000,3254000,7756000,3260000,1
7726000,3260000,7756000,3264000,1
7726000,3264000,7756000,3266000,1
7726000,3266000,7756000,3268000,1
7726000,3268000,7756000,3276000,1
7726000,3276000,7756000,3279998,1
7726000,3279998,7756000,3280000,1
7726000,3280000,7756000,3286000,1
7726000,3286000,7756000,3332000,1
7726000,3332000,7756000,3340000,1
7726000,3340000,7756000,3359998,1
7726000,3359998,7756000,3396000,1
7726000,3396000,7756000,3408000,1
7726000,3408000,7756000,3439998,1
7726000,3439998,7756000,3440000,1
7726000,3440000,7756000,3506000,1
7726000,3506000,7756000,3512000,1
7726000,3512000,7756000,3519998,1
7726000,3519998,7756000,3520000,1
7726000,3520000,7756000,3545840,1
7726000,3545840,7756000,3588000,1
7726000,3588000,7756000,3599998,1
7726000,3599998,7756000,3600000,1
7726000,3600000,7756000,3638160,1
7726000,3638160,7756000,3645998,1
7726000,3645998,7756000,3646000,1
7726000,3646000,7756000,3674000,1
7726000,3674000,7756000,3679998,1
7726000,3679998,7756000,3680000,1
7726000,3680000,7756000,3759998,1
7726000,3759998,7756000,3760000,1
7726000,3760000,7756000,3839998,1
7726000,3839998,7756000,3840000,1
7726000,3840000,7756000,3919998,1
7726000,3919998,7756000,3920000,1
7726000,3920000,7756000,3961998,1
7726000,3961998,7756000,3962000,1
7726000,3962000,7756000,3990000,1
7726000,3990000,7756000,3999998,1
7726000,3999998,7756000,4000000,1
7726000,4000000,7756000,4079998,1
7726000,4079998,7756000,4080000,1
7726000,4080000,7756000,4084000,1
7726000,4084000,7756000,4096000,1
7726000,4096000,7756000,4136000,1
7726000,4136000,7756000,4159998,1
7726000,4159998,7756000,4160000,1
7726000,4160000,7756000,4234000,1
7726000,4234000,7756000,4239998,1
7726000,4239998,7756000,4240000,1
7726000,4240000,7756000,4256000,1
7726000,4256000,7756000,4269040,1
7726000,4269040,7756000,4319998,1
7726000,4319998,7756000,4320000,1
7726000,4320000,7756000,4399998,1
7726000,4399998,7756000,4400000,1
7726000,4400000,7756000,4476000,1
7726000,4476000,7756000,4479998,1
7726000,4479998,7756000,4480000,1
7726000,4480000,7756000,4496000,1
7726000,4496000,7756000,4500000,1
7726000,4500000,7756000,4508000,1
7726000,4508000,7756000,4522000,1
7726000,4522000,7756000,4560000,1
7726000,4560000,7756000,4639998,1
7726000,4639998,7756000,4640000,1
7726000,4640000,7756000,4719998,1
7726000,4719998,7756000,4720000,1
7726000,4720000,7756000,4794000,1
7726000,4794000,7756000,4798000,0
7726000,4798000,7756000,4798240,0
7726000,4798240,7756000,4800000,0
7726000,4800000,7756000,4812000,0
7726000,4812000,7756000,4818000,0
7726000,4818000,7756000,4828000,0
7726000,4828000,7756000,4836000,0
7726000,4836000,7756000,4879998,0
7726000,4879998,7756000,4880000,2
7726000,4880000,7756000,4883998,2
7726000,4883998,7756000,4884000,2
7726000,4884000,7756000,4886160,2
7726000,4886160,7756000,4891998,0
7726000,4891998,7756000,4892000,0
7726000,4892000,7756000,4894000,0
7726000,4894000,7756000,4898000,0
7726000,4898000,7756000,4900000,2
7726000,4900000,7756000,4902000,2
7726000,4902000,7756000,4959998,2
7726000,4959998,7756000,4960000,2
7726000,4960000,7756000,4996000,2
7726000,4996000,7756000,5039998,2
7726000,5039998,7756000,5040000,2
7726000,5040000,7756000,5097998,2
7726000,5097998,7756000,5098000,2
7726000,5098000,7756000,5119998,2
7726000,5119998,7756000,5120000,2
7726000,5120000,7756000,5160000,2
7726000,5160000,7756000,5165998,2
7726000,5165998,7756000,5166000,2
7726000,5166000,7756000,5184000,2
7726000,5184000,7756000,5190000,2
7726000,5190000,7756000,5191840,2
7726000,5191840,7756000,5194000,2
7726000,5194000,7756000,5200000,2
7726000,5200000,7756000,5218000,2
7726000,5218000,7756000,5228000,2
7726000,5228000,7756000,5280000,2
7726000,5280000,7756000,5346000,2
7726000,5346000,7756000,5360000,2
7726000,5360000,7756000,5440000,2
7726000,5440000,7756000,5492000,2
7726000,5492000,7756000,5494000,2
7726000,5494000,7756000,5498000,2
7726000,5498000,7756000,5520000,2
7726000,5520000,7756000,5600000,2
7726000,5600000,7756000,5680000,2
7726000,5680000,7756000,5760000,2
7726000,5760000,7756000,5820000,2
7726000,5820000,7756000,5822000,2
7726000,5822000,7756000,5826000,2
7726000,5826000,7756000,5840000,2
7726000,5840000,7756000,5919998,2
7726000,5919998,7756000,5920000,2
7726000,5920000,7756000,5942000,2
7726000,5942000,7756000,5987998,2
7726000,5987998,7756000,5988000,2
7726000,5988000,7756000,5994000,2
7726000,5994000,7756000,5999998,2
7726000,5999998,7756000,6010000,2
7726000,6010000,7756000,6012000,2
7726000,6012000,7756000,6016000,2
7726000,6016000,7756000,6018000,2
7726000,6018000,7756000,6038000,2
7726000,6038000,7756000,6046000,2
7726000,6046000,7756000,6058000,2
7726000,6058000,7756000,6060000,2
7726000,6060000,7756000,6084000,2
7726000,6084000,7756000,6096000,2
7726000,6096000,7756000,6100000,2
7726000,6100000,7756000,6116000,0
7726000,6116000,7756000,6138000,0
7726000,6138000,7756000,6159998,0
7726000,6159998,7756000,6184000,2
7726000,6184000,7756000,6233998,2
7726000,6233998,7756000,6234000,2
7726000,6234000,7756000,6234160,2
7726000,6234160,7756000,6237998,2
7726000,6237998,7756000,6238000,2
7726000,6238000,7756000,6239400,0
7756000,0,7764000,1800,0
7756000,1800,7764000,2000,2
7756000,2000,7764000,100000,2
7756000,100000,7764000,112000,0
7756000,112000,7764000,144000,0
7756000,144000,7764000,154000,0
7756000,154000,7764000,161800,0
7756000,161800,7764000,162160,0
7756000,162160,7764000,166000,0
7756000,166000,7764000,191800,0
7756000,191800,7764000,218000,0
7756000,218000,7764000,239998,0
7756000,239998,7764000,399998,1
7756000,399998,7764000,480000,1
7756000,480000,7764000,559998,1
7756000,559998,7764000,560000,1
7756000,560000,7764000,640000,1
7756000,640000,7764000,1360000,1
7756000,1360000,7764000,1440000,1
7756000,1440000,7764000,1520000,1
7756000,1520000,7764000,1760000,1
7756000,1760000,7764000,1761800,1
7756000,1761800,7764000,1840000,1
7756000,1840000,7764000,1920000,1
7756000,1920000,7764000,2000000,1
7756000,2000000,7764000,2079999,1
7756000,2079999,7764000,2080000,1
7756000,2080000,7764000,2160000,1
7756000,2160000,7764000,2239998,1
7756000,2239998,7764000,2240000,1
7756000,2240000,7764000,2249998,1
7756000,2249998,7764000,2250000,1
7756000,2250000,7764000,2256000,0
7756000,2256000,7764000,2276000,0
7756000,2276000,7764000,2294000,0
7756000,2294000,7764000,2320000,0
7756000,2320000,7764000,2400000,0
7756000,2400000,7764000,2501800,0
7756000,2501800,7764000,2547840,0
7756000,2547840,7764000,2559998,0
7756000,2559998,7764000,2562000,0
7756000,2562000,7764000,2566000,0
7756000,2566000,7764000,2639998,0
7756000,2639998,7764000,2640000,0
7756000,2640000,7764000,2719998,0
7756000,2719998,7764000,2720000,0
7756000,2720000,7764000,2761998,0
7756000,2761998,7764000,2762000,0
7756000,2762000,7764000,2763998,0
7756000,2763998,7764000,2764000,0
7756000,2764000,7764000,2772000,0
7756000,2772000,7764000,2799998,0
7756000,2799998,7764000,2800000,0
7756000,2800000,7764000,2860000,0
7756000,2860000,7764000,2864000,0
7756000,2864000,7764000,2867600,0
7756000,2867600,7764000,2879998,0
7756000,2879998,7764000,2880000,0
7756000,2880000,7764000,2892840,0
7756000,2892840,7764000,2896000,0
7756000,2896000,7764000,2908000,0
7756000,2908000,7764000,2943998,0
7756000,2943998,7764000,2944000,0
7756000,2944000,7764000,2956000,0
7756000,2956000,7764000,2959998,0
7756000,2959998,7764000,3039998,1
7756000,3039998,7764000,3040000,1
7756000,3040000,7764000,3119998,1
7756000,3119998,7764000,3120000,1
7756000,3120000,7764000,3146000,1
7756000,3146000,7764000,3154000,1
7756000,3154000,7764000,3199998,1
7756000,3199998,7764000,3200000,1
7756000,3200000,7764000,3253998,1
7756000,3253998,7764000,3254000,1
7756000,3254000,7764000,3260000,1
7756000,3260000,7764000,3264000,1
7756000,3264000,7764000,3266000,1
7756000,3266000,7764000,3268000,1
7756000,3268000,7764000,3276000,1
7756000,3276000,7764000,3279998,1
7756000,3279998,7764000,3280000,1
7756000,3280000,7764000,3286000,1
7756000,3286000,7764000,3332000,1
7756000,3332000,7764000,3340000,1
7756000,3340000,7764000,3359998,1
7756000,3359998,7764000,3396000,1
7756000,3396000,7764000,3408000,1
7756000,3408000,7764000,3439998,1
7756000,3439998,7764000,3440000,1
7756000,3440000,7764000,3506000,1
7756000,3506000,7764000,3512000,1
7756000,3512000,7764000,3519998,1
7756000,3519998,7764000,3520000,1
7756000,3520000,7764000,3545840,1
7756000,3545840,7764000,3588000,1
7756000,3588000,7764000,3599998,1
7756000,3599998,7764000,3600000,1
7756000,3600000,7764000,3638160,1
7756000,3638160,7764000,3645998,1
7756000,3645998,7764000,3646000,1
7756000,3646000,7764000,3674000,1
7756000,3674000,7764000,3679998,1
7756000,3679998,7764000,3680000,1
7756000,3680000,7764000,3759998,1
7756000,3759998,7764000,3760000,1
7756000,3760000,7764000,3839998,1
7756000,3839998,7764000,3840000,1
7756000,3840000,7764000,3919998,1
7756000,3919998,7764000,3920000,1
7756000,3920000,7764000,3961998,1
7756000,3961998,7764000,3962000,1
7756000,3962000,7764000,3990000,1
7756000,3990000,7764000,3999998,1
7756000,3999998,7764000,4000000,1
7756000,4000000,7764000,4079998,1
7756000,4079998,7764000,4080000,1
7756000,4080000,7764000,4084000,1
7756000,4084000,7764000,4096000,1
7756000,4096000,7764000,4136000,1
7756000,4136000,7764000,4159998,1
7756000,4159998,7764000,4160000,1
7756000,4160000,7764000,4234000,1
7756000,4234000,7764000,4239998,1
7756000,4239998,7764000,4240000,1
7756000,4240000,7764000,4256000,1
7756000,4256000,7764000,4269040,1
7756000,4269040,7764000,4319998,1
7756000,4319998,7764000,4320000,1
7756000,4320000,7764000,4399998,1
7756000,4399998,7764000,4400000,1
7756000,4400000,7764000,4476000,1
7756000,4476000,7764000,4479998,1
7756000,4479998,7764000,4480000,1
7756000,4480000,7764000,4496000,1
7756000,4496000,7764000,4500000,1
7756000,4500000,7764000,4508000,1
7756000,4508000,7764000,4522000,1
7756000,4522000,7764000,4560000,1
7756000,4560000,7764000,4639998,1
7756000,4639998,7764000,4640000,1
7756000,4640000,7764000,4719998,1
7756000,4719998,7764000,4720000,1
